,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,match_id,dribble_outcome,possession_team_id,team_id,player_id,dribble_overrun,dribble_nutmeg,out,dribble_no_touch,off_camera
1262,69b17bd1-dbd8-4c81-9a17-0c11a6c5f8cb,1032,1,00:27:23.454,27,23,Dribble,66,Newcastle United,From Free Kick,Newcastle United,Kevin Mbabu,Left Back,"[82.4, 9.2]",0.0,True,['8c6db695-b48f-4b8b-8573-85308c9d4e93'],3754001,Incomplete,37,37,16027,,,,,
1263,6670efb1-a264-484e-9e49-61c1c612ab33,1084,1,00:28:39.405,28,39,Dribble,72,Newcastle United,Regular Play,Newcastle United,Georginio Wijnaldum,Left Midfield,"[52.5, 10.0]",0.0,True,['fe6ddff0-2167-4578-adaf-472f09232354'],3754001,Complete,37,37,3567,,,,,
1264,cee4fc8c-f8c3-4580-a624-a4d8f3350f9c,1086,1,00:28:41.991,28,41,Dribble,72,Newcastle United,Regular Play,Newcastle United,Georginio Wijnaldum,Left Midfield,"[69.3, 14.0]",0.0,True,['c0e9f99d-951a-4979-a6e9-492b023f74be'],3754001,Incomplete,37,37,3567,,,,,
1265,b66eeeef-70fb-4b4b-9f8f-556204dd52d2,1175,1,00:32:50.278,32,50,Dribble,78,Chelsea,From Throw In,Newcastle United,Ayoze Pérez Gutiérrez,Right Center Forward,"[80.6, 78.5]",0.0,True,['ae22dab4-6c8b-4ac4-ac2d-b3f5a64c10ef'],3754001,Incomplete,33,37,3076,,,,,
1266,0a0fd805-8308-497d-9c0a-10da9cc3646c,1274,1,00:35:14.941,35,14,Dribble,81,Newcastle United,From Throw In,Newcastle United,Daryl Janmaat,Right Back,"[96.1, 54.1]",0.0,True,['84c5bb59-7175-47f2-8fe1-dc0c863344cb'],3754001,Complete,37,37,3650,,,,,
1267,408b1b9b-b864-4567-a5e8-0971e3780e24,1315,1,00:36:50.835,36,50,Dribble,84,Newcastle United,From Free Kick,Chelsea,Pedro Eliezer Rodríguez Ledesma,Right Wing,"[17.6, 65.8]",0.0,True,['ed8baf89-706a-4e60-973c-70fbdd7bd9cf'],3754001,Incomplete,37,33,3958,,,,,
1268,a94aba57-846a-4602-b89d-a124f9e4f5fb,1329,1,00:37:01.866,37,1,Dribble,84,Newcastle United,From Free Kick,Newcastle United,Chancel Mbemba Mangulu,Right Center Back,"[74.3, 41.0]",0.0,True,['4b308fcf-d29e-4c51-920e-2148a5bbd01e'],3754001,Complete,37,37,3044,,,,,
1269,870fae59-b253-4da6-b473-cc36e72d55c2,1332,1,00:37:06.111,37,6,Dribble,84,Newcastle United,From Free Kick,Newcastle United,Chancel Mbemba Mangulu,Right Center Back,"[83.8, 56.0]",0.0,True,['e908ed09-1f5e-4b36-b6bc-e72be0b17673'],3754001,Incomplete,37,37,3044,,,,,
1270,2ce779af-6d77-4ca0-9207-87e0cfe2dc7f,1400,1,00:39:24.984,39,24,Dribble,90,Chelsea,From Corner,Chelsea,Pedro Eliezer Rodríguez Ledesma,Right Wing,"[114.6, 72.2]",0.0,True,['b5c05353-5916-4964-baee-73c622a7ef64'],3754001,Incomplete,33,33,3958,,,,,
1271,ce7d8f68-02ee-4ac9-937f-f74936091f40,1581,1,00:44:43.866,44,43,Dribble,99,Newcastle United,Regular Play,Newcastle United,Ayoze Pérez Gutiérrez,Right Center Forward,"[80.3, 4.7]",0.0,True,['f2d617b2-6d0c-43db-b13f-7114c065a244'],3754001,Incomplete,37,37,3076,,,,,
1272,88bbc619-670c-4338-8282-50a104c957f6,1628,1,00:46:06.225,46,6,Dribble,103,Newcastle United,From Goal Kick,Newcastle United,Georginio Wijnaldum,Left Midfield,"[63.0, 40.9]",0.0,True,['5bc2fcb3-5417-4c3f-bc95-59e0bbefe693'],3754001,Complete,37,37,3567,,,,,
1273,0a879ddc-0195-4fcb-b316-4f119fee5c54,1915,2,00:03:21.196,48,21,Dribble,108,Chelsea,Regular Play,Chelsea,Pedro Eliezer Rodríguez Ledesma,Right Wing,"[105.0, 26.0]",0.0,True,"['684060c1-529a-4551-8274-78cb648e397a', 'ba99c345-5a4b-4381-82e7-f8e05056f0ed']",3754001,Complete,33,33,3958,,,,,
1274,90602056-d547-403f-a9b5-8cbe5e6f95b7,1997,2,00:04:34.026,49,34,Dribble,108,Chelsea,Regular Play,Chelsea,Pedro Eliezer Rodríguez Ledesma,Right Wing,"[100.1, 71.4]",0.0,True,['85b23269-e77b-40e7-baa3-99060cb82f45'],3754001,Complete,33,33,3958,,,,,
1275,3b6e8eb5-74ef-4d8b-9963-36e24ef84047,2141,2,00:08:55.899,53,55,Dribble,114,Chelsea,Regular Play,Chelsea,César Azpilicueta Tanco,Left Back,"[109.3, 14.9]",0.0,True,['1289f143-50b3-47c3-8cc1-0b19ff437d6c'],3754001,Incomplete,33,33,3957,,,,,
1276,c2400b39-de44-4943-b62a-e612c4dbc50b,2151,2,00:09:22.333,54,22,Dribble,115,Chelsea,From Corner,Chelsea,Pedro Eliezer Rodríguez Ledesma,Right Wing,"[94.5, 70.6]",0.0,True,['3748188d-2c54-48f6-ba94-d534c4216a93'],3754001,Complete,33,33,3958,,,,,
1277,6ac4f769-d98a-4b3d-9c7d-dd0b0beb78de,2241,2,00:11:02.572,56,2,Dribble,117,Chelsea,From Throw In,Chelsea,Oscar dos Santos Emboaba Júnior,Center Attacking Midfield,"[111.8, 26.6]",0.0,True,"['8e3529be-2aef-4f35-86ae-dcbb55f14bca', 'd0e581f0-7bf2-49d7-af76-cffbab04e71b']",3754001,Incomplete,33,33,40122,,,,,
1278,d161d9de-24ce-40df-8010-9cabba6ec099,2246,2,00:11:04.620,56,4,Dribble,117,Chelsea,From Throw In,Newcastle United,Chancel Mbemba Mangulu,Right Center Back,"[8.7, 55.1]",0.0,True,['bd9bab94-4e88-4b05-a2e7-6c6bdd4f95c4'],3754001,Complete,33,37,3044,,,,,
1279,1f4f2e80-4c84-45a5-8fcd-a00b710dc0f2,2323,2,00:13:59.408,58,59,Dribble,122,Newcastle United,From Corner,Newcastle United,Ayoze Pérez Gutiérrez,Right Center Forward,"[107.0, 68.5]",0.0,True,['3c38beda-ad1e-43c6-9d83-27a43bda4969'],3754001,Incomplete,37,37,3076,,,,,
1280,fc3d27fd-1a87-4105-8b9d-a77eb25c7bbe,2613,2,00:23:15.397,68,15,Dribble,138,Newcastle United,From Free Kick,Newcastle United,Vurnon Anita,Right Center Midfield,"[70.2, 65.6]",0.0,True,"['d85a9b37-a8a4-4cf1-9758-14b20074f92a', 'f8754215-ea69-42e3-8502-c728dd598506']",3754001,Complete,37,37,16072,,,,,
1281,cbc693ee-8513-41f3-9498-70daeebe3205,2721,2,00:27:16.745,72,16,Dribble,147,Chelsea,Regular Play,Chelsea,Pedro Eliezer Rodríguez Ledesma,Right Wing,"[92.7, 15.4]",0.0,True,['8cd17c55-00dd-4240-b84f-e4ab3e5b3c30'],3754001,Complete,33,33,3958,,True,,,
1282,1ec93405-3bbf-4979-8d71-93ffa0d18f10,2770,2,00:29:22.027,74,22,Dribble,150,Newcastle United,From Throw In,Newcastle United,Ayoze Pérez Gutiérrez,Right Center Forward,"[92.9, 62.8]",0.0,True,"['7feb818d-0518-4683-8cf1-780c0e4dd0fe', 'e9b4de31-ef57-4065-80fd-81a26a40e08f']",3754001,Complete,37,37,3076,,,,,
1283,d081ae79-75dc-4754-9a01-6b837c51edb2,2783,2,00:29:31.040,74,31,Dribble,150,Newcastle United,From Throw In,Newcastle United,Kevin Mbabu,Left Back,"[97.3, 19.9]",0.0,True,['32e75d3a-feb7-482e-9ccc-e867f72835c0'],3754001,Complete,37,37,16027,,,,,
1284,832e3b3a-24bb-422f-9571-74b97cbf0321,2982,2,00:34:59.362,79,59,Dribble,162,Newcastle United,Regular Play,Newcastle United,Gabriel Antoine Obertan,Left Center Midfield,"[78.8, 3.1]",0.0,True,['f72ab5cc-57a3-477a-b663-d0cd44ebbb20'],3754001,Incomplete,37,37,42899,,,,,
1285,42041ef0-4099-4ef8-9e7d-81893603204e,3022,2,00:36:08.133,81,8,Dribble,164,Chelsea,From Goal Kick,Chelsea,Eden Hazard,Left Wing,"[92.4, 30.6]",0.0,True,"['604f122b-ed24-48c7-a8f1-0ef89d607299', '95ea8d8b-4b88-4755-8f75-4f75a7dd977c']",3754001,Complete,33,33,3621,,,,,
1286,288b0bab-1227-426f-8957-29f1e8f820e8,3043,2,00:36:47.854,81,47,Dribble,167,Chelsea,Regular Play,Chelsea,Eden Hazard,Left Wing,"[101.7, 73.9]",0.0,True,"['3c8d8663-a048-4de4-b437-9d54749b6eed', 'd8561774-ef05-493d-b6a0-3e4d7c32c3f6']",3754001,Incomplete,33,33,3621,,,,,
1287,77ac2f81-a54b-4a39-ac36-a9f9809ac57c,3074,2,00:37:25.766,82,25,Dribble,169,Chelsea,Regular Play,Chelsea,Eden Hazard,Left Wing,"[87.9, 40.6]",0.0,True,"['5ce76695-c8c8-44c7-a0eb-a8f8a65fa542', 'b6775f5f-871b-4eb7-a184-5850f4023b71']",3754001,Incomplete,33,33,3621,,,,,
1288,d9af64b3-0b1b-4232-8182-392f272b6144,3218,2,00:44:22.790,89,22,Dribble,178,Chelsea,From Throw In,Newcastle United,Ayoze Pérez Gutiérrez,Right Center Forward,"[89.3, 32.4]",0.0,True,['2e96009f-b647-402e-b184-92cd0a44d623'],3754001,Incomplete,33,37,3076,,,,,
1289,348b76e7-a4e1-43b3-a98d-684ad2f1eeae,3248,2,00:44:56.850,89,56,Dribble,180,Chelsea,Regular Play,Chelsea,Pedro Eliezer Rodríguez Ledesma,Right Wing,"[70.2, 26.1]",0.0,True,['1ffff154-d98c-4ddb-8007-9a8071da3e27'],3754001,Complete,33,33,3958,,,,,
1290,cc42eb21-e3b3-4935-b080-4948ec51a138,3252,2,00:44:58.084,89,58,Dribble,180,Chelsea,Regular Play,Chelsea,Pedro Eliezer Rodríguez Ledesma,Right Wing,"[76.2, 36.2]",0.0,True,"['2bcd6bd8-4305-4d8c-bd0f-51e1f6e54008', 'f5200b32-571f-4ab7-85cd-13a5a9572fba']",3754001,Complete,33,33,3958,,,,,
1291,04db41c6-4c8b-4bae-aeef-5611a9d73aaf,3258,2,00:45:09.137,90,9,Dribble,180,Chelsea,Regular Play,Chelsea,Willian Borges da Silva,Left Center Midfield,"[97.2, 16.3]",0.0,True,['d2483a79-9bf1-4dcb-87ad-bdcbc5ffad79'],3754001,Incomplete,33,33,3472,,,,,
1292,2c818346-ab5d-441a-bdd3-ebef8c50ae7b,3340,2,00:47:15.837,92,15,Dribble,185,Newcastle United,Regular Play,Newcastle United,Gabriel Antoine Obertan,Left Center Midfield,"[109.8, 68.7]",0.0,True,['0fc7b3c6-3a28-4f6a-875e-fc31bfff3875'],3754001,Incomplete,37,37,42899,,,,,
1293,2257a8e0-4164-4e58-b236-f9902acab282,3349,2,00:49:55.639,94,55,Dribble,186,Newcastle United,From Corner,Newcastle United,Gabriel Antoine Obertan,Left Center Midfield,"[113.5, 73.7]",0.0,True,['85725892-dd78-4922-8e31-6872c5333c02'],3754001,Complete,37,37,42899,,,,,
1294,497ddf52-ba9e-4bbb-9bcd-f9a096874229,49,1,00:00:35.029,0,35,Dribble,3,Stoke City,Regular Play,Stoke City,Xherdan Shaqiri,Right Wing,"[73.0, 56.7]",0.0,True,"['21504abc-5898-49d7-8425-690d1c41b016', '9a2a6336-21fe-43da-ac2a-7ecd4b424cd1']",3754007,Incomplete,30,30,3533,True,,,,
1295,dd3926ce-3e3e-4184-85f0-b9de9c5b3db5,246,1,00:05:10.964,5,10,Dribble,12,Stoke City,Regular Play,Stoke City,Charlie Adam,Center Attacking Midfield,"[88.4, 21.3]",0.0,True,['7ef4a8b5-0ad2-4af7-9710-ebcdc26ecac3'],3754007,Complete,30,30,3636,,,,,
1296,7dcac82f-a162-43c0-af30-ff3a4cf00a47,380,1,00:09:32.126,9,32,Dribble,19,Stoke City,Regular Play,Stoke City,Erik Pieters,Left Back,"[67.7, 10.7]",0.0,True,['172cf40e-5de6-40f0-9a25-9ef3fdb637c1'],3754007,Incomplete,30,30,3467,,,,,
1297,005df999-f617-4fdd-b58d-9767fdb265e2,502,1,00:13:04.008,13,4,Dribble,26,Stoke City,From Goal Kick,Stoke City,Mame Biram Diouf,Center Forward,"[103.5, 39.4]",0.0,True,['f1919d0a-4d4b-4fe1-ac4a-a470c94498a3'],3754007,Incomplete,30,30,3603,,,,,
1298,ffb39025-7861-4526-80a8-96c02cdd0287,577,1,00:15:25.057,15,25,Dribble,35,Stoke City,From Free Kick,Stoke City,Glen Johnson,Right Back,"[106.0, 69.3]",0.0,True,"['5edb1cc4-c92b-48e9-8965-7597359662fe', 'e8ea02e5-a477-48a1-9428-cbc5c25e061c']",3754007,Complete,30,30,4724,,,,,
1299,6c898bc1-9fd5-4c55-9793-4b1d7c7a454f,614,1,00:16:36.803,16,36,Dribble,36,Stoke City,From Corner,Stoke City,Xherdan Shaqiri,Right Wing,"[81.2, 71.8]",0.0,True,['0c3e6fbc-4ec2-452b-958e-34f686c6ce61'],3754007,Incomplete,30,30,3533,,,,,
1300,25bc3c78-6996-4acd-aaf7-d1e3cf996e08,723,1,00:19:27.091,19,27,Dribble,42,West Bromwich Albion,Regular Play,West Bromwich Albion,José Salomón Rondón Giménez,Center Forward,"[81.4, 34.3]",0.0,True,['fbd12ba8-2dab-4875-8abc-bd5e2c98541d'],3754007,Incomplete,27,27,4041,,True,,,
1301,f69b7ca7-7e20-4a79-a7b4-e0930dfbce43,930,1,00:23:39.319,23,39,Dribble,50,West Bromwich Albion,From Throw In,West Bromwich Albion,Darren Fletcher,Right Center Midfield,"[94.2, 21.7]",0.0,True,['e44ca123-a386-4eef-acea-0d525970dd42'],3754007,Complete,27,27,4022,,,,,
1302,e4176dd8-b083-4d65-8c2f-4048c8c27121,1053,1,00:27:54.631,27,54,Dribble,54,Stoke City,Regular Play,Stoke City,Mame Biram Diouf,Center Forward,"[113.7, 33.2]",0.0,True,['739f7e67-db06-487a-b120-39538ed62ea5'],3754007,Complete,30,30,3603,,,,,
1303,418c83f7-f0c3-4aae-a14d-98112326968e,1170,1,00:33:09.708,33,9,Dribble,60,West Bromwich Albion,Regular Play,West Bromwich Albion,Craig Dawson,Right Back,"[79.3, 65.2]",0.0,True,['02bcfd57-53d3-48ce-8018-0ebacf1a2c7a'],3754007,Complete,27,27,3523,,,,,
1304,403b8a18-922d-416d-9b82-5f9233133651,1184,1,00:33:17.471,33,17,Dribble,61,Stoke City,Regular Play,Stoke City,Glenn Whelan,Right Defensive Midfield,"[37.9, 39.4]",0.0,True,['e3615885-1a6c-4cb5-a2b8-7560f5f7b544'],3754007,Complete,30,30,9625,,,,,
1305,4fb995f5-4dbb-4e05-8fd5-ae87b117cf61,1191,1,00:33:19.971,33,19,Dribble,61,Stoke City,Regular Play,Stoke City,Erik Pieters,Left Back,"[51.0, 18.0]",0.0,True,"['4c107dd6-f186-435b-a2bc-da3abe15d4cc', 'ce85ed84-c103-4df3-9099-3964ba3d5398']",3754007,Complete,30,30,3467,,,,,
1306,2baf2372-8e4f-4b4f-ac5d-33845013d1e6,1199,1,00:33:25.143,33,25,Dribble,61,Stoke City,Regular Play,Stoke City,Xherdan Shaqiri,Right Wing,"[66.5, 3.1]",0.0,True,"['dbbcb65c-4859-429b-a0dd-889719b8f118', 'f85d4142-c424-48d8-aad3-d7948d3f169a']",3754007,Complete,30,30,3533,,True,,,
1307,fad92be1-2a21-46e0-bea1-5344d7d2ae75,1202,1,00:33:33.458,33,33,Dribble,61,Stoke City,Regular Play,Stoke City,Xherdan Shaqiri,Right Wing,"[107.4, 7.5]",0.0,True,"['3565a2ae-ec6a-40a5-b4fd-681bfa2e83f3', 'd48ba4cc-914d-4b6c-8a92-876b10f6fec1']",3754007,Incomplete,30,30,3533,,,,,
1308,8490db6d-222f-40bb-8d0d-bd4837526feb,1224,1,00:34:27.941,34,27,Dribble,62,Stoke City,From Throw In,Stoke City,Xherdan Shaqiri,Left Center Forward,"[117.0, 15.3]",0.0,True,['8bcdccf5-6758-4a08-b984-05910dbe868a'],3754007,Incomplete,30,30,3533,,,,,
1309,a2bcfe44-1648-46b5-aa7a-d2daa4d27968,1237,1,00:35:11.018,35,11,Dribble,63,Stoke City,From Corner,Stoke City,Xherdan Shaqiri,Left Center Forward,"[116.3, 7.1]",0.0,True,"['2b5f7fb9-4e68-4e7f-ba64-ce39b08c1518', '63344951-5220-478f-aa25-4ef517524115']",3754007,Incomplete,30,30,3533,,,,,
1310,81fa52d8-1d59-42c4-9a9e-536ed16c2373,1270,1,00:36:07.914,36,7,Dribble,64,West Bromwich Albion,From Goal Kick,West Bromwich Albion,Craig Dawson,Right Back,"[97.2, 71.7]",0.0,True,['5d2a1a2e-12e2-48bd-acc3-bb092dea2011'],3754007,Complete,27,27,3523,,,,,
1311,98c743d8-dd3f-46b3-910f-3050ec5466dc,1313,1,00:37:22.820,37,22,Dribble,66,West Bromwich Albion,Regular Play,West Bromwich Albion,Joleon Lescott,Left Back,"[105.3, 3.7]",0.0,True,['7a39ae98-6da8-4a8d-a0e3-5f67049eee23'],3754007,Complete,27,27,20285,,,,,
1312,65ee5c85-a8f7-4f65-8830-f9e19a59128d,1361,1,00:39:05.150,39,5,Dribble,68,West Bromwich Albion,From Corner,Stoke City,Xherdan Shaqiri,Left Center Forward,"[25.3, 53.6]",0.0,True,"['1157f8fc-9a22-4231-8f2d-0bf3bd13a8c3', 'b6c4e397-ac55-48dd-87b4-221293cb4b74']",3754007,Complete,27,30,3533,,True,,,
1313,b5b87b7f-c906-448a-800d-9a4d90e3b115,1366,1,00:39:09.065,39,9,Dribble,68,West Bromwich Albion,From Corner,Stoke City,Xherdan Shaqiri,Left Center Forward,"[55.8, 55.0]",0.0,True,['277b312f-4c58-4fb4-87b7-77c26c1a5198'],3754007,Complete,27,30,3533,,,,,
1314,29647046-079c-4746-84c0-e133ca2c7afb,1396,1,00:41:03.014,41,3,Dribble,72,West Bromwich Albion,Regular Play,West Bromwich Albion,Craig Dawson,Right Back,"[25.2, 74.3]",0.0,True,['b2fa17c4-5e5c-4079-9447-7d82f5d83345'],3754007,Complete,27,27,3523,,,,,
1315,364bdb52-8eb3-4420-a31d-d9e4aef4464c,1403,1,00:41:07.522,41,7,Dribble,72,West Bromwich Albion,Regular Play,West Bromwich Albion,James Morrison,Right Defensive Midfield,"[46.5, 49.1]",0.0,True,['00601848-5680-4ea9-a6a6-1402b666cc26'],3754007,Complete,27,27,3490,,,,,
1316,3b53ec6f-3810-4a71-b915-3ffe1da3f8b1,1492,1,00:43:03.442,43,3,Dribble,72,West Bromwich Albion,Regular Play,Stoke City,Xherdan Shaqiri,Left Center Forward,"[40.8, 40.3]",0.0,True,"['45bc1f47-1982-4f6c-8bf3-9145e56b683e', 'f85f63fb-0374-4366-977f-d976f52c1450']",3754007,Incomplete,27,30,3533,,,,,
1317,2e7bbb99-151e-4758-9f19-976dae58c1d7,1795,2,00:02:15.043,47,15,Dribble,84,Stoke City,From Goal Kick,West Bromwich Albion,Callum McManaman,Right Midfield,"[73.7, 74.1]",0.0,True,['fb15ad82-3747-4ab6-b64d-df2ba1f32e86'],3754007,Incomplete,30,27,9551,,,,,
1318,b93e536f-1ef1-4f4e-b0ef-7282dad03fca,1810,2,00:02:35.784,47,35,Dribble,84,Stoke City,From Goal Kick,Stoke City,Glen Johnson,Right Back,"[91.4, 49.1]",0.0,True,"['aaa89d44-2d99-4099-a12c-89aa802f9535', 'e552a67b-dd98-4070-abf7-10a09ef63bb3']",3754007,Complete,30,30,4724,,,,,
1319,8759b30a-9b55-476a-a34f-c2cff8e2bcea,1911,2,00:04:58.744,49,58,Dribble,90,Stoke City,From Throw In,Stoke City,Mame Biram Diouf,Right Center Forward,"[61.9, 9.8]",0.0,True,"['0632490e-5b27-483e-96c6-a7f57c6b9d5a', 'f182d12b-6f0e-4b13-9540-c07f6f30827c']",3754007,Complete,30,30,3603,,,,,
1320,36032632-6a33-4294-9302-a2ab906f928f,1915,2,00:05:00.854,50,0,Dribble,90,Stoke City,From Throw In,Stoke City,Mame Biram Diouf,Right Center Forward,"[63.7, 6.7]",0.0,True,"['75dec913-6a06-4b4f-96c6-ab8d4b8c1175', 'ec94c0f1-cf4d-47dd-a43f-843c4e7377d9']",3754007,Incomplete,30,30,3603,True,,,,
1321,98e6260f-8f2e-4604-bba8-785206f4bc59,1948,2,00:05:49.342,50,49,Dribble,92,West Bromwich Albion,From Throw In,West Bromwich Albion,Callum McManaman,Right Midfield,"[105.5, 67.3]",0.0,True,"['8f08f483-d820-444d-a956-cad3e80d1c3d', 'b01dcad8-9164-4d7d-8e9a-c368d8c9f3a0']",3754007,Complete,27,27,9551,,,,,
1322,f57c183d-46af-432c-ad63-7e0f0affa5e3,1959,2,00:06:27.746,51,27,Dribble,93,West Bromwich Albion,From Corner,West Bromwich Albion,James McClean,Left Midfield,"[109.8, 69.9]",0.0,True,['f0adb09d-ab55-4264-8f4f-54ca36d426ab'],3754007,Incomplete,27,27,3514,,,,,
1323,f30288f6-ea17-4156-832d-d1d41b9eea26,2000,2,00:07:17.739,52,17,Dribble,95,Stoke City,From Counter,Stoke City,Marco van Ginkel,Left Center Midfield,"[42.0, 4.5]",0.0,True,"['3359d082-57a1-4013-91da-a4456000d705', 'd767e448-dda5-4172-8724-07c65424caa6']",3754007,Incomplete,30,30,8251,,,,,
1324,2a808a9e-ef82-48fa-b7ec-a3f5a9d55f42,2134,2,00:10:47.340,55,47,Dribble,104,West Bromwich Albion,Regular Play,West Bromwich Albion,Callum McManaman,Right Midfield,"[79.4, 49.1]",0.0,True,['a7ea479e-628b-4d75-a186-e7edd9b10724'],3754007,Complete,27,27,9551,,,,,
1325,1869fac6-5c9f-4193-b0cd-39175ea6cf83,2287,2,00:15:41.809,60,41,Dribble,113,Stoke City,From Goal Kick,Stoke City,Xherdan Shaqiri,Left Center Forward,"[90.4, 3.3]",0.0,True,['7f6a8737-0d6f-471c-8620-3f7ea203a59a'],3754007,Incomplete,30,30,3533,,,,,
1326,1f2dae53-719a-4ef8-823c-acf354204d93,2434,2,00:22:03.536,67,3,Dribble,120,Stoke City,From Goal Kick,Stoke City,Glenn Whelan,Right Center Midfield,"[66.3, 11.3]",0.0,True,"['229d381b-87e7-4df7-8543-96b94fdeb151', '571404ab-5c43-4aad-9d6a-3e049cc73de3']",3754007,Complete,30,30,9625,,,,,
1327,c7fb3809-2ba8-4715-8e52-091933a02234,2451,2,00:22:37.529,67,37,Dribble,121,Stoke City,From Throw In,Stoke City,Mame Biram Diouf,Right Center Forward,"[99.8, 22.4]",0.0,True,['e1e7ecec-5402-4d68-82a9-a9431967a278'],3754007,Incomplete,30,30,3603,,,,,
1328,6a3f402c-277b-4fd9-b7bc-94e0efb6f31d,2484,2,00:23:16.583,68,16,Dribble,122,West Bromwich Albion,Regular Play,West Bromwich Albion,Callum McManaman,Right Midfield,"[118.4, 11.0]",0.0,True,['1664044f-344d-42d5-835c-75ea48b4d7c8'],3754007,Complete,27,27,9551,,,,,
1329,1a56ad8e-560b-492d-bcee-e7e40098de57,2488,2,00:23:18.355,68,18,Dribble,122,West Bromwich Albion,Regular Play,West Bromwich Albion,Callum McManaman,Right Midfield,"[116.1, 16.7]",0.0,True,['57633b53-ad33-4b9a-a7da-0f588ab9aff1'],3754007,Complete,27,27,9551,,,,,
1330,f134f4a8-d7b3-4422-a763-8b2ad3bd2199,2495,2,00:23:21.825,68,21,Dribble,122,West Bromwich Albion,Regular Play,West Bromwich Albion,James Morrison,Right Defensive Midfield,"[106.8, 37.3]",0.0,True,['ff09646e-f352-411d-89d5-c3f963ab6b5f'],3754007,Complete,27,27,3490,,,,,
1331,2df3e0f8-9fd1-4a15-94fa-93c25270bb6d,2498,2,00:23:22.529,68,22,Dribble,122,West Bromwich Albion,Regular Play,West Bromwich Albion,James Morrison,Right Defensive Midfield,"[106.1, 38.5]",0.0,True,['2f5a32b7-61ed-4fb6-99b9-02aa48626053'],3754007,Incomplete,27,27,3490,,,,,
1332,ac6f248f-d93f-4f3a-b9fe-e015104e4748,2635,2,00:27:27.154,72,27,Dribble,142,Stoke City,From Free Kick,Stoke City,Marco van Ginkel,Left Center Midfield,"[89.9, 44.9]",0.0,True,['50eb705f-9218-4770-899a-04946587aad4'],3754007,Complete,30,30,8251,,,,,
1333,cb6437c6-018f-43d9-98cb-045e0deb5ca8,2826,2,00:31:49.081,76,49,Dribble,160,Stoke City,Regular Play,Stoke City,Glenn Whelan,Right Center Midfield,"[18.9, 71.7]",0.0,True,['8766527f-c759-4038-bbdc-c1519039ba6b'],3754007,Complete,30,30,9625,,,,,
1334,35317c4c-667b-4ee3-961a-c237a2ad8502,2987,2,00:36:19.924,81,19,Dribble,163,Stoke City,From Goal Kick,Stoke City,Marko Arnautović,Left Center Forward,"[97.4, 38.3]",0.0,True,['5a86e3c5-731a-42a1-9beb-dcdd83dfa1fc'],3754007,Complete,30,30,3325,,,,,
1335,22c476cf-b381-4c1a-a069-9c27e471d236,3000,2,00:36:26.084,81,26,Dribble,163,Stoke City,From Goal Kick,West Bromwich Albion,James Morrison,Right Defensive Midfield,"[24.1, 44.3]",0.0,True,['415aebaf-4afd-4d89-b0c1-9c2ee013da24'],3754007,Incomplete,30,27,3490,True,,,,
1336,5637ca3c-5b3b-4aa4-a04e-164de2540c22,3024,2,00:37:18.700,82,18,Dribble,165,Stoke City,Regular Play,Stoke City,Marko Arnautović,Left Center Forward,"[100.1, 75.5]",0.0,True,"['b434a167-6608-4352-92b4-b96bca0c3682', 'fd51cdb7-51b3-42c5-b263-7f34b7954495']",3754007,Incomplete,30,30,3325,,,,,
1337,feceedca-7ebf-4d23-83d5-e398b1100e25,3090,2,00:39:28.472,84,28,Dribble,169,Stoke City,From Free Kick,West Bromwich Albion,Cristian Gamboa Luna,Left Midfield,"[28.6, 32.5]",0.0,True,['b3df85ed-b39c-4cd4-9d33-9c67493fc7b4'],3754007,Incomplete,30,27,5602,,,,,
1338,776020a0-fa58-4ecd-8d09-0f75b3dcae32,3107,2,00:39:44.057,84,44,Dribble,169,Stoke City,From Free Kick,West Bromwich Albion,Cristian Gamboa Luna,Left Midfield,"[90.8, 25.7]",0.0,True,['803cb342-c71a-4dbe-badf-7871f9cf0754'],3754007,Complete,30,27,5602,,,,,
1339,91358abd-f32e-4f4f-813a-2fb4807df049,3162,2,00:41:46.182,86,46,Dribble,173,West Bromwich Albion,Regular Play,West Bromwich Albion,Callum McManaman,Right Midfield,"[65.1, 65.7]",0.0,True,"['7e771652-84e5-454d-b971-24f2f10be35b', 'c659b339-b974-4769-80fb-907575e054ab']",3754007,Complete,27,27,9551,,,,,
1340,55f7ebfb-ce1a-4470-825d-025a8e1d4163,3206,2,00:42:40.745,87,40,Dribble,174,West Bromwich Albion,From Throw In,Stoke City,Marc Muniesa Martínez,Left Center Back,"[1.6, 7.3]",0.0,True,"['1008a4d1-773d-4893-9f6d-beb8c9e8fbed', '4d07ecdf-225f-4ae4-a657-638af7a898a8']",3754007,Incomplete,27,30,6560,True,,True,,
1341,c6ac454c-ea77-4954-85ab-4d11aee4a8d6,3412,2,00:48:41.166,93,41,Dribble,185,West Bromwich Albion,From Goal Kick,West Bromwich Albion,Craig Dawson,Right Back,"[77.9, 65.5]",0.0,True,['3f03b9fe-ee46-44d4-81a8-d567be010a70'],3754007,Complete,27,27,3523,,,,,
